,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
527,Dadar Colony,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
528,Dadar Colony,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
529,Dadar Colony,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
530,Dadar,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
531,Dadar,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
532,Dadar,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
533,Dadar,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
534,Dadar,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
535,Dadar,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
536,Dadar,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
537,Dadar,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
538,Dadar,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
539,Dadar,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
540,Dadar,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
541,Naigaon,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
542,Naigaon,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
543,Naigaon,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
544,Naigaon,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
545,Naigaon,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
546,Naigaon,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
547,Naigaon,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
548,Naigaon,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
549,Naigaon,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
550,Naigaon,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
551,Naigaon,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
552,Sewri,19.0,72.85,Sewri Railway Station,18.99936117439511,72.85459706776874,Train Station
553,Sewri,19.0,72.85,sewri market,18.998786533160853,72.85025843135303,Flea Market
554,Sewri,19.0,72.85,Probhodhankar Thackrey Udan Bus Depot,18.997909695687092,72.8523123699596,Bus Station
555,Sewri,19.0,72.85,Andoras,19.001774208087763,72.84658322258464,Cosmetics Shop
556,Mori Road,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
557,Mori Road,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
558,Mori Road,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
559,Mori Road,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
560,Mori Road,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
561,Mori Road,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
562,Mori Road,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
563,Mori Road,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
564,Mori Road,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
565,Mori Road,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
566,Mori Road,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
567,Mahim,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
568,Mahim,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
569,Mahim,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
570,Mahim,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
571,Mahim,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
572,Mahim,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
573,Mahim,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
574,Mahim,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
575,Mahim,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
576,Mahim,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
577,Mahim,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
578,Kapad Bazar,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
579,Kapad Bazar,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
580,Kapad Bazar,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
581,Kapad Bazar,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
582,Kapad Bazar,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
583,Kapad Bazar,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
584,Kapad Bazar,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
585,Kapad Bazar,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
586,Kapad Bazar,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
587,Kapad Bazar,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
588,Kapad Bazar,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
589,Mahim Bazar,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
590,Mahim Bazar,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
591,Mahim Bazar,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
592,Mahim Bazar,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
593,Mahim Bazar,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
594,Mahim Bazar,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
595,Mahim Bazar,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
596,Mahim Bazar,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
597,Mahim Bazar,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
598,Mahim Bazar,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
599,Mahim Bazar,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
600,Mahim East,19.0073,72.8421,Domino's Pizza,19.00742216482156,72.84098322500434,Pizza Place
601,Mahim East,19.0073,72.8421,Aditi NX Veg. Restaurant,19.002896699760132,72.84134210073753,Indian Restaurant
602,Mahim East,19.0073,72.8421,Cafe Coffee Day,19.00789287677065,72.84132705823865,Coffee Shop
603,Mahim East,19.0073,72.8421,Gaurishankar Chhitrmal Mithaiwala,19.005567713119863,72.83944300367044,Snack Place
604,Mahim East,19.0073,72.8421,Cafe Coffee Day,19.004818501755327,72.84502542501775,Coffee Shop
605,Mahim East,19.0073,72.8421,Bhoiwada Market,19.00505223985712,72.84493888041584,Farmers Market
606,Mahim East,19.0073,72.8421,The Puma Store,19.005702515173205,72.83850564547726,Sporting Goods Shop
607,Mahim East,19.0073,72.8421,Apna Baazar,19.008345504442616,72.84613896281442,Department Store
608,Mahim East,19.0073,72.8421,Kamgar Maidan,19.003201406383866,72.84152870681079,Playground
609,Mahim East,19.0073,72.8421,Veg Always,19.00320027557925,72.84148160443608,Vegetarian / Vegan Restaurant
610,Mahim East,19.0073,72.8421,Flavours of China,19.004001569343583,72.83898453788157,Chinese Restaurant
611,Dharavi Road,19.05,72.8667,Chunabhatti Station,19.051860514289388,72.86919323997964,Train Station
612,Dharavi Road,19.05,72.8667,Santacruz West Bus Depot,19.051502853455137,72.8661413858103,Bus Station
613,Dharavi Road,19.05,72.8667,शीव,19.048963848949043,72.86473948148436,Train Station
614,Dharavi Road,19.05,72.8667,Amul Scooping Parlour,19.052183964372826,72.86858171841034,Ice Cream Shop
615,Dharavi Road,19.05,72.8667,Reliance Smart,19.05216944712305,72.86887594124518,Supermarket
616,Dharavi Road,19.05,72.8667,Windsor Cafe,19.04887276107632,72.86985091239431,Breakfast Spot
617,Dharavi Road,19.05,72.8667,jalaram vadapav corner,19.053015645689335,72.86885286495735,Snack Place
618,Dharavi Road,19.05,72.8667,ChunnaBhatti Railway Crossing,19.053308,72.869185,Metro Station
619,Dharavi,19.05,72.8667,Chunabhatti Station,19.051860514289388,72.86919323997964,Train Station
620,Dharavi,19.05,72.8667,Santacruz West Bus Depot,19.051502853455137,72.8661413858103,Bus Station
621,Dharavi,19.05,72.8667,शीव,19.048963848949043,72.86473948148436,Train Station
622,Dharavi,19.05,72.8667,Amul Scooping Parlour,19.052183964372826,72.86858171841034,Ice Cream Shop
623,Dharavi,19.05,72.8667,Reliance Smart,19.05216944712305,72.86887594124518,Supermarket
624,Dharavi,19.05,72.8667,Windsor Cafe,19.04887276107632,72.86985091239431,Breakfast Spot
625,Dharavi,19.05,72.8667,jalaram vadapav corner,19.053015645689335,72.86885286495735,Snack Place
626,Dharavi,19.05,72.8667,ChunnaBhatti Railway Crossing,19.053308,72.869185,Metro Station
627,Worli Naka,19.0167,72.8167,Slink & Bardot,19.01717044484786,72.81753199893562,French Restaurant
628,Worli Naka,19.0167,72.8167,Cafe Nemo,19.017171990989542,72.81754777272631,Café
629,Worli Naka,19.0167,72.8167,Cool Chef Café,19.01700205321489,72.81754436664666,Café
630,Worli Naka,19.0167,72.8167,Hype,19.019920094044217,72.81957421770929,Nightclub
631,Worli Naka,19.0167,72.8167,Sea Corner,19.013527405349436,72.8166198363671,Scenic Lookout
632,Worli,19.0167,72.8167,Slink & Bardot,19.01717044484786,72.81753199893562,French Restaurant
633,Worli,19.0167,72.8167,Cafe Nemo,19.017171990989542,72.81754777272631,Café
634,Worli,19.0167,72.8167,Cool Chef Café,19.01700205321489,72.81754436664666,Café
635,Worli,19.0167,72.8167,Hype,19.019920094044217,72.81957421770929,Nightclub
636,Worli,19.0167,72.8167,Sea Corner,19.013527405349436,72.8166198363671,Scenic Lookout
637,Matunga Railway workshop,19.0333,72.85,Magnet Hypermarket,19.031696432923578,72.8467059502075,Department Store
638,Matunga Railway workshop,19.0333,72.85,Lucky Dragon,19.032129752343014,72.84587933010532,Chinese Restaurant
639,Matunga Railway workshop,19.0333,72.85,Matunga Road Station,19.030040315255658,72.84743428230286,Train Station
640,Matunga Railway workshop,19.0333,72.85,Magnet,19.031658668700864,72.84662360979623,Shopping Mall
641,Matunga Railway workshop,19.0333,72.85,Global Desi,19.03055119497816,72.84695247684073,Women's Store
642,Matunga Railway workshop,19.0333,72.85,Natural Ice Cream Parlour,19.03091924737225,72.84652552655648,Ice Cream Shop
643,Matunga Railway workshop,19.0333,72.85,Indian Gymkhana Tennis Court,19.03319047008178,72.85462591482579,Tennis Court
644,Churchgate,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
645,Churchgate,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
646,Churchgate,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
647,Churchgate,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
648,Churchgate,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
649,Churchgate,18.986,72.8259,Red Blue Yellow,18.986878502786205,72.8254251722998,Furniture / Home Store
650,Churchgate,18.986,72.8259,Sri Krishna,18.98494074260756,72.82499241418333,Indian Restaurant
651,Churchgate,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
652,Churchgate,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
653,Churchgate,18.986,72.8259,G5A,18.990030651829652,72.82569636699537,Café
654,Churchgate,18.986,72.8259,The AGP Multimillion Racing Experience @ Mahalaxmi Race Course,18.98223690009738,72.82412112551685,Racetrack
655,Marine Lines,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
656,Marine Lines,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
657,Marine Lines,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
658,Marine Lines,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
659,Marine Lines,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
660,Marine Lines,18.986,72.8259,Red Blue Yellow,18.986878502786205,72.8254251722998,Furniture / Home Store
661,Marine Lines,18.986,72.8259,Sri Krishna,18.98494074260756,72.82499241418333,Indian Restaurant
662,Marine Lines,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
663,Marine Lines,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
664,Marine Lines,18.986,72.8259,G5A,18.990030651829652,72.82569636699537,Café
665,Marine Lines,18.986,72.8259,The AGP Multimillion Racing Experience @ Mahalaxmi Race Course,18.98223690009738,72.82412112551685,Racetrack
666,Central Building,18.986,72.8259,Blue Tokai Coffee Roasters,18.989441319127916,72.82533717622034,Café
667,Central Building,18.986,72.8259,Spa la Vie by L'OCCITANE,18.98700622968523,72.82970655127514,Spa
668,Central Building,18.986,72.8259,Masque Restaurant,18.989762,72.825681,Modern European Restaurant
669,Central Building,18.986,72.8259,Coffee Bean & Tea Leaf,18.987934424137336,72.8290317719972,Coffee Shop
670,Central Building,18.986,72.8259,Auriga,18.988228632375815,72.824164635437,Asian Restaurant
671,Central Building,18.986,72.8259,Red Blue Yellow,18.986878502786205,72.8254251722998,Furniture / Home Store
672,Central Building,18.986,72.8259,Sri Krishna,18.98494074260756,72.82499241418333,Indian Restaurant
673,Central Building,18.986,72.8259,Thakur tea stall,18.984439256993998,72.82450195405794,Tea Room
674,Central Building,18.986,72.8259,Laxmi Hotel,18.989427652471115,72.82573468244209,Vegetarian / Vegan Restaurant
675,Central Building,18.986,72.8259,G5A,18.990030651829652,72.82569636699537,Café
676,Central Building,18.986,72.8259,The AGP Multimillion Racing Experience @ Mahalaxmi Race Course,18.98223690009738,72.82412112551685,Racetrack
677,New Yogakshema,18.9274,72.8241,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
678,New Yogakshema,18.9274,72.8241,Nariman Point,18.92918335830556,72.82223224639893,Scenic Lookout
679,New Yogakshema,18.9274,72.8241,Trident,18.92787752948028,72.82071104273936,Hotel
680,New Yogakshema,18.9274,72.8241,INOX,18.9264647470824,72.82247022467206,Movie Theater
681,New Yogakshema,18.9274,72.8241,Swati Snacks,18.92443615043811,72.82475613548655,Chaat Place
682,New Yogakshema,18.9274,72.8241,Starbucks,18.92768725998919,72.82194296148421,Coffee Shop
683,New Yogakshema,18.9274,72.8241,India Jones,18.927878457481018,72.82066393146417,Restaurant
684,New Yogakshema,18.9274,72.8241,The Oberoi,18.92710051682048,72.82016472076614,Hotel
685,New Yogakshema,18.9274,72.8241,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
686,New Yogakshema,18.9274,72.8241,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
687,New Yogakshema,18.9274,72.8241,The Oberoi Patisserie & Delicatessen,18.926525207259804,72.8208099572801,Dessert Shop
688,New Yogakshema,18.9274,72.8241,Frangipani,18.927909526385957,72.8206791347405,Mediterranean Restaurant
689,New Yogakshema,18.9274,72.8241,Status,18.924562,72.821526,Indian Restaurant
690,New Yogakshema,18.9274,72.8241,Fenix Oberoi,18.927143611688816,72.82014258477373,Restaurant
691,New Yogakshema,18.9274,72.8241,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
692,New Yogakshema,18.9274,72.8241,Cha Bar,18.929796907305057,72.82746778025907,Coffee Shop
693,New Yogakshema,18.9274,72.8241,Fenix,18.927130846689757,72.82015074655548,Japanese Restaurant
694,New Yogakshema,18.9274,72.8241,Oxford Bookstore,18.929787876351018,72.82761203158772,Bookstore
695,New Yogakshema,18.9274,72.8241,Experimental Theatre,18.92608565330456,72.82024933500047,Theater
696,New Yogakshema,18.9274,72.8241,Suzette,18.92511821292771,72.82149491910177,French Restaurant
697,New Yogakshema,18.9274,72.8241,Ziya,18.927116093151543,72.82016540442402,Indian Restaurant
698,New Yogakshema,18.9274,72.8241,Geoffrey's - The Pub,18.93146485570492,72.82294062463924,Bar
699,New Yogakshema,18.9274,72.8241,The Eau Bar,18.92706955056469,72.82016652444287,Lounge
700,New Yogakshema,18.9274,72.8241,Subway,18.926467946275597,72.82251125285435,Sandwich Place
701,New Yogakshema,18.9274,72.8241,Wet Wicket Bar,18.93177666731796,72.82502603135525,Restaurant
702,New Yogakshema,18.9274,72.8241,McDonald's,18.926775,72.822464,Fast Food Restaurant
703,New Yogakshema,18.9274,72.8241,Desi Klub,18.924512102172866,72.8226497369411,Chaat Place
704,New Yogakshema,18.9274,72.8241,Samrat Veg Restaurant,18.930674399550522,72.8263198940663,Vegetarian / Vegan Restaurant
705,New Yogakshema,18.9274,72.8241,Relish,18.930320326781118,72.8263605683189,Italian Restaurant
706,New Yogakshema,18.9274,72.8241,Opium Den,18.927874298655254,72.82063626034476,Wine Bar
707,New Yogakshema,18.9274,72.8241,Sachin's Zhunka Bhaakar Kendra,18.92801611422772,72.82269359019666,Snack Place
708,New Yogakshema,18.9274,72.8241,Vasant Sagar,18.925761034178908,72.82600314359972,Indian Restaurant
709,New Yogakshema,18.9274,72.8241,CR2,18.926447610437258,72.82241548162833,Shopping Mall
710,New Yogakshema,18.9274,72.8241,Ristorante Prego,18.92627356216826,72.82264150080499,Italian Restaurant
711,New Yogakshema,18.9274,72.8241,Spesso Gourmet Kitchen,18.92443910276209,72.82156048132988,Italian Restaurant
712,New Yogakshema,18.9274,72.8241,Marine Plaza,18.93156690243895,72.8229213251693,Hotel
713,New Yogakshema,18.9274,72.8241,The Bayview,18.93148662467211,72.82296798371615,Restaurant
714,New Yogakshema,18.9274,72.8241,Vihar,18.930697304570753,72.8260900137259,Fast Food Restaurant
715,New Yogakshema,18.9274,72.8241,Vetro,18.926730906841545,72.82057246740347,Italian Restaurant
716,Nariman Point,18.9274,72.8241,The Sassy Spoon,18.928425922468104,72.82251196171583,Diner
717,Nariman Point,18.9274,72.8241,Nariman Point,18.92918335830556,72.82223224639893,Scenic Lookout
718,Nariman Point,18.9274,72.8241,Trident,18.92787752948028,72.82071104273936,Hotel
719,Nariman Point,18.9274,72.8241,INOX,18.9264647470824,72.82247022467206,Movie Theater
720,Nariman Point,18.9274,72.8241,Swati Snacks,18.92443615043811,72.82475613548655,Chaat Place
721,Nariman Point,18.9274,72.8241,Starbucks,18.92768725998919,72.82194296148421,Coffee Shop
722,Nariman Point,18.9274,72.8241,India Jones,18.927878457481018,72.82066393146417,Restaurant
723,Nariman Point,18.9274,72.8241,The Oberoi,18.92710051682048,72.82016472076614,Hotel
724,Nariman Point,18.9274,72.8241,National Centre for the Performing Arts (NCPA),18.92563130239702,72.81986117362976,Performing Arts Venue
725,Nariman Point,18.9274,72.8241,The J,18.9303738249949,72.82673394356861,Fast Food Restaurant
726,Nariman Point,18.9274,72.8241,The Oberoi Patisserie & Delicatessen,18.926525207259804,72.8208099572801,Dessert Shop
727,Nariman Point,18.9274,72.8241,Frangipani,18.927909526385957,72.8206791347405,Mediterranean Restaurant
728,Nariman Point,18.9274,72.8241,Status,18.924562,72.821526,Indian Restaurant
729,Nariman Point,18.9274,72.8241,Fenix Oberoi,18.927143611688816,72.82014258477373,Restaurant
730,Nariman Point,18.9274,72.8241,"The Oriental Blossom, Marine Plaza",18.93160511562937,72.82312062346041,Asian Restaurant
731,Nariman Point,18.9274,72.8241,Cha Bar,18.929796907305057,72.82746778025907,Coffee Shop
732,Nariman Point,18.9274,72.8241,Fenix,18.927130846689757,72.82015074655548,Japanese Restaurant
733,Nariman Point,18.9274,72.8241,Oxford Bookstore,18.929787876351018,72.82761203158772,Bookstore
734,Nariman Point,18.9274,72.8241,Experimental Theatre,18.92608565330456,72.82024933500047,Theater
735,Nariman Point,18.9274,72.8241,Suzette,18.92511821292771,72.82149491910177,French Restaurant
736,Nariman Point,18.9274,72.8241,Ziya,18.927116093151543,72.82016540442402,Indian Restaurant
737,Nariman Point,18.9274,72.8241,Geoffrey's - The Pub,18.93146485570492,72.82294062463924,Bar
738,Nariman Point,18.9274,72.8241,The Eau Bar,18.92706955056469,72.82016652444287,Lounge
739,Nariman Point,18.9274,72.8241,Subway,18.926467946275597,72.82251125285435,Sandwich Place
740,Nariman Point,18.9274,72.8241,Wet Wicket Bar,18.93177666731796,72.82502603135525,Restaurant
741,Nariman Point,18.9274,72.8241,McDonald's,18.926775,72.822464,Fast Food Restaurant
742,Nariman Point,18.9274,72.8241,Desi Klub,18.924512102172866,72.8226497369411,Chaat Place
743,Nariman Point,18.9274,72.8241,Samrat Veg Restaurant,18.930674399550522,72.8263198940663,Vegetarian / Vegan Restaurant
744,Nariman Point,18.9274,72.8241,Relish,18.930320326781118,72.8263605683189,Italian Restaurant
745,Nariman Point,18.9274,72.8241,Opium Den,18.927874298655254,72.82063626034476,Wine Bar
746,Nariman Point,18.9274,72.8241,Sachin's Zhunka Bhaakar Kendra,18.92801611422772,72.82269359019666,Snack Place
747,Nariman Point,18.9274,72.8241,Vasant Sagar,18.925761034178908,72.82600314359972,Indian Restaurant
748,Nariman Point,18.9274,72.8241,CR2,18.926447610437258,72.82241548162833,Shopping Mall
749,Nariman Point,18.9274,72.8241,Ristorante Prego,18.92627356216826,72.82264150080499,Italian Restaurant
750,Nariman Point,18.9274,72.8241,Spesso Gourmet Kitchen,18.92443910276209,72.82156048132988,Italian Restaurant
751,Nariman Point,18.9274,72.8241,Marine Plaza,18.93156690243895,72.8229213251693,Hotel
752,Nariman Point,18.9274,72.8241,The Bayview,18.93148662467211,72.82296798371615,Restaurant
753,Nariman Point,18.9274,72.8241,Vihar,18.930697304570753,72.8260900137259,Fast Food Restaurant
754,Nariman Point,18.9274,72.8241,Vetro,18.926730906841545,72.82057246740347,Italian Restaurant
755,Prabhadevi,19.0164,72.8294,Domino's Pizza,19.017,72.83,Pizza Place
756,Prabhadevi,19.0164,72.8294,China Spice,19.01774056917322,72.8313954249825,Chinese Restaurant
757,Prabhadevi,19.0164,72.8294,Modakam,19.017457379636713,72.83070969115022,Fast Food Restaurant
758,Prabhadevi,19.0164,72.8294,Ashok Wada Pao,19.02045513035771,72.83139138600464,Indian Restaurant
759,Prabhadevi,19.0164,72.8294,Chaitanya,19.018373405620153,72.83277040306221,Seafood Restaurant
760,Prabhadevi,19.0164,72.8294,kirti vada pav,19.020524747822844,72.83122951512019,Snack Place
761,Prabhadevi,19.0164,72.8294,Sri Siddhivinayak Refreshments,19.01735937464014,72.830419282845,Indian Restaurant
